storeKey,region,enseigne,product_to_remove,product_to_add,reason
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL LA GOUDALE RUBY,BTE 24X50CL AMSTERDAM NAVIGATO,Score ↑ 0.129
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE LA CHARNUE 7%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.289
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL GUINNESS WEST INDIES 6D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,GOUDALE 0° CITRON 6X25CL,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.213
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL BIERE TEQUIL RED 5.9% EST,BTE 24X50CL AMSTERDAM NAVIGATO,Score ↑ 0.152
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,33 BIERE GALLIA WEST IPA 6,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL RINCE COCHON 8.5%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE DESPERADOS RED,"BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.095
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,"33CL BROOKLYN STONEWALL INN 4,",33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL PIETRA CORSICAN IPA 6%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302033983090,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL 5.5% BIERE IPA LA CHARNUE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.318
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL ATLAS PILS,50CL TOURMENTE BLANCHE,Score ↑ 0.106
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE LA CHARNUE 7%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.289
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL TOURMENTE BLANCHE,Score ↑ 0.122
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"75CL ROUGE RINCE COCHON 7,5%V",33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOITE 6X33CL BUD 5%V,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.257
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE SAER BRAU 5%,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL G' DE GOUDALE RHUM,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE DESPERADOS RED,"BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BIERE PIETRA IPA CAN 50CL,50CL TOURMENTE BLANCHE,Score ↑ 0.118
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL TRIPLE SECRET DES MOINES,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.288
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25 CL LEFFE AMBREE,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE JENLAIN AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.282
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL 6.8% BIERE LA CHARNUE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE LBF DIPA 8%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL KWAK ROUGE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE DELIRIUM 8.5%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.311
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.126
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE 9% TRIPLE DUCASSE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.286
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE PIETRA 6%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.309
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL GUINNESS WEST INDIES 6D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25 CL LEFFE RUBY  5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.125
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25CL GRIMBERGEN B,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.129
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE LA GOUDALE AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL DUVEL TRIPEL HOP CASHMER,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL LA GOUDALE RUBY,50CL TOURMENTE BLANCHE,Score ↑ 0.1
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"CAN 50CL BROOKLYN LAGER 5,2%",50CL TOURMENTE BLANCHE,Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,3 MONTS SAISON 75CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.293
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE CORBEAU 9%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL ANOSTEKE BLDE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.275
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X33 DESPERADOS 5,9%FLORIDA SR","BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.101
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.275
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BIERE PIETRA IPA CAN 50CL,50CL TOURMENTE BLANCHE,Score ↑ 0.118
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33 BIERE GALLIA WEST IPA 6,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE LA CHARNUE 7%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.289
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE LA GOUDALE AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL TOURMENTE BLANCHE,Score ↑ 0.122
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25 CL LEFFE RUBY  5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.125
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.281
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BROOKLYN LAGER 33CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.311
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE 9% TRIPLE DUCASSE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.286
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25 CL LEFFE AMBREE,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL 6.8% BIERE LA CHARNUE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL KWAK ROUGE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL RINCE COCHON 8.5%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X25 BIERE 4,8%AFFLIGEM BLANCH",25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.13
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE SAER BRAU 5%,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL LA GOUDALE RUBY,50CL TOURMENTE BLANCHE,Score ↑ 0.1
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL TRIPLE SECRET DES MOINES,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.288
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL ATLAS PILS,50CL TOURMENTE BLANCHE,Score ↑ 0.106
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X33 DESPERADOS 5,9%FLORIDA SR","BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.101
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"CAN 50CL BROOKLYN LAGER 5,2%",50CL TOURMENTE BLANCHE,Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE JENLAIN AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.282
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL ANOSTEKE BLDE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL KASTEEL RUBUS,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25CL BTL LEVRETTE CHERRY,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.307
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL GUINNESS WEST INDIES 6D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE DELIRIUM 8.5%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.311
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE DESPERADOS RED,"BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,3 MONTS SAISON 75CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.293
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE PIETRA 6%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.309
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL G' DE GOUDALE RHUM,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25 CL JACOBINS ROUGE MAX,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.294
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOITE 6X33CL BUD 5%V,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.257
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL KASTEEL RUBUS,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL G' DE GOUDALE RHUM,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE LA GOUDALE AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25CL BTL LEVRETTE CHERRY,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.307
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL ANOSTEKE BLDE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BIERE PIETRA IPA CAN 50CL,50CL TOURMENTE BLANCHE,Score ↑ 0.118
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.281
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE PIETRA 6%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.309
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL TOURMENTE BLANCHE,Score ↑ 0.122
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X33 DESPERADOS 5,9%FLORIDA SR","BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.101
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,3 MONTS SAISON 75CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.293
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25 CL JACOBINS ROUGE MAX,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.294
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL TRIPLE SECRET DES MOINES,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.288
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BROOKLYN LAGER 33CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.311
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL 6.8% BIERE LA CHARNUE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI SIGNATURE IPA 6%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.314
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.126
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL LA GOUDALE RUBY,50CL TOURMENTE BLANCHE,Score ↑ 0.1
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE SAER BRAU 5%,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE JENLAIN AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.282
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL DUVEL TRIPEL HOP CASHMER,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL GUINNESS WEST INDIES 6D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE CORBEAU 9%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL KWAK ROUGE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE LBF DIPA 8%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"50CL BTE LA BETE BLANCHE 5,2%",50CL TOURMENTE BLANCHE,Score ↑ 0.094
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE LA CHARNUE 7%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.289
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25 CL LEFFE AMBREE,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.275
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BOITE 6X33CL BUD 5%V,LA P'TITE BLANCHE BIO 75CL,Score ↑ 0.257
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE DELIRIUM 8.5%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.311
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25 CL LEFFE RUBY  5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.125
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE DESPERADOS RED,"BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL TRIPLE SECRET DES MOINES,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.288
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,3 MONTS SAISON 75CL,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.293
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE LA CHOUFFE 8D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.275
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL KASTEEL RUBUS,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE PIETRA 6%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.309
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL BIERE CORBEAU 9%V,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.284
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BTE 50CL ATLAS PILS,50CL TOURMENTE BLANCHE,Score ↑ 0.106
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X25 BIERE 4,8%AFFLIGEM BLANCH",25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.13
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X33CL BIERE DESPERADOS RED,"BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.095
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL BIERE JENLAIN AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.282
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL GUINNESS WEST INDIES 6D,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.312
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,"6X33 DESPERADOS 5,9%FLORIDA SR","BLE 25CL BIERE BLANCHE 4,5%",Score ↑ 0.101
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE LA GOUDALE AMBREE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.279
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.313
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL ANOSTEKE BLDE,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.283
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,33CL DUVEL TRIPEL HOP CASHMER,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.28
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25CL GRIMBERGEN B,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.124
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.285
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL TOURMENTE BLANCHE,Score ↑ 0.122
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.131
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BLE 33CL BIERE LA CHARNUE 7%,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.289
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,12X25 CL LEFFE RUBY  5%,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.125
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,25CL BLANCHE 6% GRIMBERGEN,Score ↑ 0.126
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.276
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25 CL JACOBINS ROUGE MAX,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.294
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,25CL BTL LEVRETTE CHERRY,33CL BIER. NO4 PALE LAGER BIO,Score ↑ 0.307
302047012000,PROVENCE-ALPES-COTE D'AZUR,Hyper,BIERE PIETRA IPA CAN 50CL,50CL TOURMENTE BLANCHE,Score ↑ 0.118
